date,demand,RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2020-03-05,119734.635,57.03638211,15.4,20.3,4.3,54.6,Y,N
2020-03-06,111322.325,53.73651471,15.9,19,12.7,7,Y,N
2020-03-07,96850.78,28.02046621,15.4,20,17.1,0.2,Y,N
2020-03-08,92553.29,17.91641531,13.9,22.4,19.5,0,Y,N
2020-03-09,94641.7,22.04145155,12.3,21,19.7,0,Y,Y
2020-03-10,112142.54,48.05972395,10.3,22.3,21.9,0,Y,N
2020-03-11,118830.14,44.36993675,12.6,29.5,15.7,0,Y,N
2020-03-12,120272.775,39.12756574,16.6,29.5,19.5,0,Y,N
2020-03-13,115075.81,40.12713492,19.1,26.8,7.3,0,Y,N
2020-03-14,96016.19,29.13732578,13.1,17.9,12.3,0.6,Y,N
2020-03-15,97664.935,31.65784001,12.7,18.8,10.2,0,Y,N
2020-03-16,110586.815,46.67088405,9.3,26.5,20.6,0,Y,N
2020-03-17,115254.185,52.45119827,11.6,28.2,19.9,0,Y,N
2020-03-18,121127.145,51.29144223,17.7,28.3,9.1,0,Y,N
2020-03-19,127266.86,47.56265955,18.7,30.4,8.2,0,Y,N
2020-03-20,111547.605,40.76436769,16.1,22.7,12.6,0,Y,N
2020-03-21,103999.335,47.45869875,14.6,18.4,10.8,0,Y,N
2020-03-22,97449.685,34.6180548,12.1,18.3,15.2,0,Y,N
2020-03-23,112906.945,44.639439,12.7,17.1,9.9,0.4,Y,N
2020-03-24,114935.545,49.44768766,8.5,17.9,15.8,0,N,N
2020-03-25,113147.815,43.72083739,10.8,17.5,7.6,0,N,N
2020-03-26,110088.01,45.52124524,13.7,19.8,15.5,0,N,N
2020-03-27,111958.245,49.31850031,13.6,27.6,17.8,0,N,N
2020-03-28,97923.715,47.96327104,14.8,27.5,16.9,0,N,N
2020-03-29,95953.205,42.33862791,16.5,26.4,9.5,0,N,N
2020-03-30,107687.51,57.50297543,15.9,21.7,13.3,5.2,N,N
2020-03-31,109043.865,57.69019307,12.2,21.4,16.9,0,N,N
2020-04-01,110991.625,62.96751451,11,23.1,15.2,0,N,N
2020-04-02,116302.665,61.53701996,12.4,20.7,4.2,23,N,N
2020-04-03,104294.57,48.63677812,13.7,23.2,12,15.8,N,N
2020-04-04,101854.155,38.37596876,12.8,16.6,6.1,35.2,N,N
2020-04-05,105098.025,23.78090796,9.5,16.9,4.5,4.4,N,N
2020-04-06,118074.565,64.75585113,10.7,16.5,11.5,6.2,N,N
2020-04-07,118404.455,55.23438237,11.9,16.4,9.5,1.4,N,N
2020-04-08,108404.01,44.72939741,11.7,18.6,10.7,1.2,N,N
2020-04-09,108587.52,43.73804476,8.9,21.2,15.8,0,N,N
2020-04-10,94831.23,38.43550662,12.7,22,9.5,0.2,N,Y
2020-04-11,92097.07,19.93410558,13,15.7,11.3,2.4,N,Y
2020-04-12,101760.09,45.98205215,11,15.3,7.7,2.4,N,Y
2020-04-13,100025.9,56.65741702,12.2,18.3,14.3,0,N,Y
2020-04-14,107849.83,40.83855359,12.1,23.4,11.1,0.6,N,N
2020-04-15,104547.34,27.70599581,15.6,23.5,11.8,0,N,N
2020-04-16,106527.945,29.80144816,15.4,21.5,11.3,0.2,N,N
2020-04-17,106943.49,30.78270306,11.4,18.4,10.1,0,N,N
2020-04-18,106888.545,42.660865,12.9,16.4,7.9,0,N,N
2020-04-19,100737.835,35.70349081,11.2,19.4,11.3,0,N,N
2020-04-20,109168.595,25.61588931,12,20.8,8.1,3.4,N,N
2020-04-21,111417.63,33.03588516,8.5,19.6,9.8,0,N,N
2020-04-22,113506.01,37.88175157,12.8,18.2,8.8,0,N,N
2020-04-23,112872.88,20.49660012,9.6,19.7,9.7,0,N,N
2020-04-24,106565.295,26.64118007,15.1,22.3,12.7,0.4,N,N
2020-04-25,96845.12,17.64017408,10.5,21.7,10.4,0,N,Y
2020-04-26,96572.935,13.5630558,15.4,17.7,6.6,14,N,N
2020-04-27,113471.83,33.03141097,8.1,18.1,12.5,0.6,N,N
2020-04-28,112124.06,19.56668786,7.1,18.9,10.4,0,N,N
2020-04-29,121307.84,32.2651911,11.2,19.8,3.6,3.4,N,N
2020-04-30,121353.33,30.41346278,8.9,15.5,5.4,23.6,N,N
2020-05-01,127238.875,24.12281687,7.6,13,5.1,8,N,N
2020-05-02,111665.725,22.87564402,8.3,14.2,6.2,1.4,N,N
2020-05-03,109669.355,36.48853238,9.8,15,8.3,1.8,N,N
2020-05-04,126892.26,53.06344078,9.4,14.8,7,0.2,N,N
2020-05-05,118839.095,33.51569984,8,19.5,11.6,0.4,N,N
2020-05-06,113214.27,17.0648778,10.2,20.1,9.7,0,N,N
2020-05-07,109642.755,15.23790152,15.1,21.1,6.2,0,N,N
2020-05-08,107914.055,30.69821921,12.6,19.6,10.7,0,N,N
2020-05-09,107786.255,22.46155133,12.6,14,5.4,0.6,N,N
2020-05-10,107555.19,36.45639626,7.2,14.5,9,7,N,N
2020-05-11,122550.945,37.85789836,7.8,17.1,7.5,0.6,N,N
2020-05-12,120767.795,29.43362339,10.3,14.8,8.5,0.2,N,N
2020-05-13,127145.14,43.43886852,10.4,14.5,8.9,1.4,N,N
2020-05-14,129285.09,48.11872607,6.6,14.7,9.8,2.8,N,N
2020-05-15,129112.45,51.07777502,4.5,15.3,10.8,0,N,N
2020-05-16,110420.89,46.52909504,4.5,18,10.7,0,N,N
2020-05-17,109774.425,47.15728156,5.1,18.5,10.6,0,N,N
2020-05-18,120076.645,44.49108574,5.5,19.4,10.5,0,N,N
2020-05-19,119789.97,44.37480596,8.1,17.7,4.9,0,N,N
2020-05-20,119803.985,40.05689067,10.3,15.8,7.8,15.6,N,N
2020-05-21,127563.61,58.07487611,9.4,13.7,6.6,12.4,N,N
2020-05-22,130472.2,69.66122064,9.1,13.6,7.8,11.4,N,N
2020-05-23,115234.32,40.60516447,9.4,13.5,5.8,0,N,N
2020-05-24,109579.82,39.99310228,10.9,13.8,7.9,3,N,N
2020-05-25,125532.575,46.78488884,5.5,16,10,0,N,N
2020-05-26,126788.835,46.7074665,5.4,18.5,9.4,0,N,N
2020-05-27,124189.8,50.44310686,5.9,17.1,7.8,0,Y,N
2020-05-28,124062.485,65.36037865,12.1,17.6,6.7,0,Y,N
2020-05-29,120072.09,50.14294437,7.2,17.1,9.6,0,Y,N
2020-05-30,102231.77,21.75529586,8.1,17.1,9.3,0,Y,N
2020-05-31,102684.59,30.29992998,12.4,17.8,8,0,Y,N
2020-06-01,132039.705,35.15095713,9.3,11.2,2.6,5,Y,N
2020-06-02,132710.36,40.30454693,8.4,15.6,4.9,11.6,Y,N
2020-06-03,130801.825,46.17833796,10.5,14.1,7.3,0.6,Y,N
2020-06-04,133322.025,52.41174158,9.3,13.8,9.3,0,Y,N
2020-06-05,137368.465,62.03344383,4.1,14.6,9.4,0,Y,N
2020-06-06,126427.92,51.80529968,6,13.3,6.6,0,Y,N
2020-06-07,119524.41,52.5677437,7.9,11.8,6.3,0,Y,N
2020-06-08,124792.975,64.9355269,4.5,12.6,8.8,0,Y,Y
2020-06-09,141571.295,134.7476148,2,15.3,9.3,0.2,Y,N
2020-06-10,137795.795,121.1776674,3.9,16.7,8.8,0,Y,N
2020-06-11,141444.445,99.91431747,4.5,16.9,9.1,0,Y,N
2020-06-12,134684.585,50.25057404,4.2,15.3,9.2,0,Y,N
2020-06-13,117394.455,31.44827161,5.7,16.4,3.4,0,Y,N
2020-06-14,107553.005,24.87964662,10.4,15.2,8,5.8,Y,N
2020-06-15,121221.455,26.0068805,11.6,18.4,8,0,Y,N
2020-06-16,124473.67,34.23091122,13,17.9,6.7,0,Y,N
2020-06-17,133969.69,66.78362319,10.2,14.6,8.5,0.4,Y,N
2020-06-18,130437.325,35.14292887,4.6,16.9,9.1,0,Y,N
2020-06-19,120149.435,30.51870659,6.4,17.8,8.6,0,Y,N
2020-06-20,109644.695,34.0593321,12.8,16.9,8.5,1.4,Y,N
2020-06-21,121528.375,36.99437852,6.9,12,4.9,0,Y,N
2020-06-22,136373.435,45.89619048,8.1,13,5.5,0,Y,N
2020-06-23,131904.745,48.98674317,9,14.4,8.4,2.2,Y,N
2020-06-24,133100.905,56.72143583,10.1,14.9,8,0.4,Y,N
2020-06-25,131466.24,39.91004036,10.2,15.9,5,0,Y,N
2020-06-26,136872.56,55.53696115,7.9,13.8,8.8,1.2,N,N
2020-06-27,126938.54,48.3032828,6.2,13.1,7.9,0,N,N
2020-06-28,125830.75,49.19876027,1.7,12.5,9.3,0.2,N,N
2020-06-29,141431.99,42.72455245,2.2,15.4,9.3,0,N,N
2020-06-30,137644.865,32.46337485,3,15.2,7.7,0,N,N
2020-07-01,126614.72,33.15843237,9.8,17.4,9.1,0,N,N
2020-07-02,131372.71,37.36642631,10.2,15.1,7.3,1.2,N,N
2020-07-03,143010.27,43.51202037,7.7,10.3,4.1,0,N,N
2020-07-04,125400.27,50.02610058,6.5,14.5,5.7,7.8,N,N
2020-07-05,118507.76,50.7877126,8.9,12.5,6.5,4.6,N,N
2020-07-06,136255.335,75.96062272,8.1,13.1,5.8,1,N,N
2020-07-07,140264.52,88.33624266,8.9,11.8,4.8,1.4,N,N
2020-07-08,138627.11,80.38819689,4.9,15.7,9.4,0,N,N
2020-07-09,135266.165,70.71627991,5.7,17.2,8.5,0,N,N
2020-07-10,134041.23,67.7398805,6.4,16.9,7.9,0,N,N
2020-07-11,130088.95,81.92988413,7.3,11.4,3.3,0,N,N
2020-07-12,118837.05,61.71948241,9,14.2,8.3,6.8,N,N
2020-07-13,130119.41,61.12317036,8.7,15.1,7.4,3.4,N,N
2020-07-14,133668.935,61.11233617,7.7,14.2,7.6,0,Y,N
2020-07-15,135296.8,68.56981008,6.2,14.7,9.4,0.2,Y,N
2020-07-16,143158.89,86.65821645,4.2,11.5,8.7,0,Y,N
2020-07-17,143109.355,73.81550841,3.1,12.8,7.4,0,Y,N
2020-07-18,125303.885,43.53431853,4,12.5,8.3,0,Y,N
2020-07-19,114065.32,31.20876798,8.2,15.3,7.6,0,Y,N
2020-07-20,132894.41,58.02011972,7.6,13.8,8.2,0.6,Y,N
2020-07-21,140086.105,95.13777966,7.2,12.9,8.1,0.4,Y,N
2020-07-22,138666.105,93.87503029,8.1,13.3,8.4,0,Y,N
2020-07-23,142476.365,103.9160215,8.1,12,7.5,2.2,Y,N
2020-07-24,133822.7,61.44914004,6.1,13.5,10.5,0,Y,N
2020-07-25,128417.22,72.0830116,4.3,12.2,9.6,0,Y,N
2020-07-26,123014.555,69.92282946,5,12.8,7.2,0,Y,N
2020-07-27,132571.33,59.48642642,7.4,13.5,7.3,0,Y,N
2020-07-28,132720.395,59.04477848,9.6,15.6,8,0.4,Y,N
2020-07-29,130547.735,67.52983163,8.6,16.3,9,0,Y,N
2020-07-30,132583.64,63.22321802,8,14.2,11.3,0,Y,N
2020-07-31,132105.75,73.08227616,3.4,17.1,11.3,0,Y,N
2020-08-01,111590.65,47.91589475,5.7,16.4,11.1,0,Y,N
2020-08-02,109935.335,50.24795698,9,18.2,11.7,0,Y,N
2020-08-03,127930.355,47.6889717,7.5,16,10.2,0,Y,N
2020-08-04,140042.145,49.18959504,5.1,10.5,10,1.2,N,N
2020-08-05,140205.295,55.46471438,4.7,11.3,9.6,5.8,N,N
2020-08-06,140835.175,69.43370924,5.5,12.8,10.8,0.8,N,N
2020-08-07,144062.61,60.11943198,3.3,12.7,5.8,0,N,N
2020-08-08,121119.265,53.51866097,4.7,14.9,7.2,6.8,N,N
2020-08-09,111165.955,45.52217119,8.9,15.8,10.2,0.2,N,N
2020-08-10,125959.75,53.42043452,5.7,14.8,12.7,0,N,N
2020-08-11,130141.225,42.32865173,4.3,15.8,10.3,0,N,N
2020-08-12,127945.31,58.62900738,9.4,15.9,10,0.8,N,N
2020-08-13,121914.44,52.32015788,11.4,18.1,11,1.2,N,N
2020-08-14,124640.09,69.84183616,10.7,18.1,7,0.8,N,N
2020-08-15,113755.18,52.51504329,7.4,14.9,13,2.8,N,N
2020-08-16,111034.745,58.425199,10.7,15,9.9,0.4,N,N
2020-08-17,121520.57,60.71057206,9.5,16.3,10.4,0,N,N
2020-08-18,119321.855,44.02416502,10,17.2,11.2,0.2,N,N
2020-08-19,129884.75,62.12320763,9.7,12.7,7.9,1.2,N,N
2020-08-20,123490.855,54.11355268,9.6,15.7,9.6,3.8,N,N
2020-08-21,125707.04,48.50830488,8.5,14.1,12.2,0.4,N,N
2020-08-22,127131.37,56.06549025,5.8,11.1,3.8,4.4,N,N
2020-08-23,117125.065,53.93795084,6.8,11.5,8.6,25.6,N,N
2020-08-24,134984.79,134.4884221,6.3,12.4,12.8,2.8,N,N
2020-08-25,138437.855,82.74421296,3.6,13,11.2,0,N,N
2020-08-26,129322.31,90.6668878,6.1,14.5,12.8,0,N,N
2020-08-27,119044.425,45.56437394,8.8,20.7,13.1,0,N,N
2020-08-28,118809.08,61.60884765,8.5,17.6,15.1,1.4,N,N
2020-08-29,100166.885,15.29224188,9.2,19.3,15.6,0,N,N
2020-08-30,98917.175,9.421018531,12,19.8,9,0,N,N
2020-08-31,121605.395,58.5526285,6.9,12.5,13.5,1,N,N
2020-09-01,119645.18,52.28162464,6.6,15.7,15.9,0,N,N
2020-09-02,113547.67,31.7696948,8.6,22,12.1,0,N,N
2020-09-03,109327.46,25.56711429,12.9,19.9,13.5,0,N,N
2020-09-04,114865.645,37.04256916,9,17.3,12.7,0,N,N
2020-09-05,105534.01,49.7384538,9.7,16.6,15,0.2,N,N
2020-09-06,95865.14,26.51715961,6.9,19.2,16.9,0.2,N,N
2020-09-07,99778.2,18.90752412,8.8,22.9,17.1,0,N,N
2020-09-08,112421.09,35.90195556,16.6,19.9,4.8,0,N,N
2020-09-09,112140.47,37.01543366,8.1,15.6,14.8,1,N,N
2020-09-10,109328.335,31.15281617,5.4,21.4,17.5,0,N,N
2020-09-11,106643.05,22.38646877,10.4,19.4,13.4,0,N,N
2020-09-12,111644.6,34.26416783,13.3,16,4,1.6,N,N
2020-09-13,96225.91,28.32769033,11.9,17.2,16.5,11.8,N,N
2020-09-14,107196.61,41.85212803,11.1,16.6,18.1,0,N,N
2020-09-15,113008.77,44.30535805,7.4,15.8,18.3,0,N,N
2020-09-16,110807.72,34.96841219,7.1,22.8,17.4,0,N,N
2020-09-17,115643.44,34.6966765,11.8,15.5,9.4,0.8,N,N
2020-09-18,112335.7,40.83704346,8.4,18.7,13.6,0,N,N
2020-09-19,93384,24.26530783,11.3,26.3,17.1,0,N,N
2020-09-20,86891.23,23.05133479,17.1,22,16.7,0,N,N
2020-09-21,100977.95,34.25364192,16.6,19.8,13,0,N,N
2020-09-22,103200.64,25.92532279,12.3,18.9,16.8,0,N,N
2020-09-23,112412.445,34.21179457,10.6,15.1,12.3,0.2,N,N
2020-09-24,117535.715,51.7793561,8.2,15,13.9,1.6,N,N
2020-09-25,126354.68,53.42920966,7.2,11.9,7.2,3.2,N,N
2020-09-26,106694.965,33.44471011,6.2,13.4,15,9.4,N,N
2020-09-27,101703.49,57.92002876,8.8,13.4,20.9,3,N,N
2020-09-28,114651.14,59.74605347,6.5,13.6,18.3,0,N,N
2020-09-29,112076.46,42.12017751,4.3,21,18.4,0,N,N
2020-09-30,113620.21,38.05764052,10.7,19.4,13,0.6,N,N
2020-10-01,106641.79,34.65467056,9.4,19.5,21.2,1.8,N,N
2020-10-02,99585.835,-6.076028369,12.8,26,22,0,N,N
2020-10-03,92277.025,-1.983470633,17.4,29.4,19.8,0,N,N
2020-10-04,94081.565,25.0086136,13.5,29.5,8.4,0,N,N
2020-10-05,113610.03,36.76470052,9.1,12.7,7.3,12.8,N,N
2020-10-06,122607.56,75.77105901,8.9,12.6,5.8,1,N,N
